Incident_ID,Opened_At,Closed_At,Opened_By,Assigned_To,Priority,Impact,Urgency,Category,Subcategory,Status,Resolution_Code,Resolved_By,Short_Description,Description,Updated_At
INC006080,2026-03-11 07:00:00,,user169,user396,Medium,High,Low,Security,Malware,In Progress,,,Issue 6080 - Network related,"Detailed description of incident 6080, auto-generated for testing.",2026-03-11 17:00:00
INC006081,2026-03-11 08:00:00,,user10,user352,High,High,High,Security,Access,In Progress,,,Issue 6081 - Database related,"Detailed description of incident 6081, auto-generated for testing.",2026-03-15 02:00:00
INC006082,2026-03-11 09:00:00,2026-03-14 01:00:00,user83,user210,Low,Medium,Medium,Software,OS,Closed,Solved Remotely,user499,Issue 6082 - Network related,"Detailed description of incident 6082, auto-generated for testing.",2026-03-13 14:00:00
INC006083,2026-03-11 10:00:00,,user103,user228,High,High,Medium,Security,Malware,In Progress,,,Issue 6083 - Network related,"Detailed description of incident 6083, auto-generated for testing.",2026-03-14 14:00:00
INC006084,2026-03-11 11:00:00,,user72,user212,Medium,High,Low,Database,SQL Server,Open,,,Issue 6084 - Hardware related,"Detailed description of incident 6084, auto-generated for testing.",2026-03-14 10:00:00
INC006085,2026-03-11 12:00:00,,user103,user221,High,Low,High,Database,MySQL,Open,,,Issue 6085 - Network related,"Detailed description of incident 6085, auto-generated for testing.",2026-03-12 21:00:00
INC006086,2026-03-11 13:00:00,,user29,user273,Medium,High,Low,Network,LAN,In Progress,,,Issue 6086 - Software related,"Detailed description of incident 6086, auto-generated for testing.",2026-03-15 00:00:00
INC006087,2026-03-11 14:00:00,2026-03-13 03:00:00,user176,user396,High,High,Low,Database,Oracle,Resolved,Not Reproducible,user554,Issue 6087 - Database related,"Detailed description of incident 6087, auto-generated for testing.",2026-03-12 19:00:00
INC006088,2026-03-11 15:00:00,,user192,user394,Critical,Low,Medium,Security,Phishing,Open,,,Issue 6088 - Software related,"Detailed description of incident 6088, auto-generated for testing.",2026-03-13 21:00:00
INC006089,2026-03-11 16:00:00,2026-03-13 08:00:00,user108,user307,Medium,Medium,Low,Security,Phishing,Resolved,Not Reproducible,user458,Issue 6089 - Security related,"Detailed description of incident 6089, auto-generated for testing.",2026-03-13 20:00:00
INC006090,2026-03-11 17:00:00,,user15,user388,High,Medium,High,Security,Access,Open,,,Issue 6090 - Security related,"Detailed description of incident 6090, auto-generated for testing.",2026-03-15 12:00:00
INC006091,2026-03-11 18:00:00,,user122,user225,Low,Low,Low,Hardware,Desktop,In Progress,,,Issue 6091 - Security related,"Detailed description of incident 6091, auto-generated for testing.",2026-03-13 02:00:00
INC006092,2026-03-11 19:00:00,2026-03-14 18:00:00,user112,user213,Medium,Low,High,Database,SQL Server,Resolved,Not Reproducible,user475,Issue 6092 - Database related,"Detailed description of incident 6092, auto-generated for testing.",2026-03-15 10:00:00
INC006093,2026-03-11 20:00:00,,user34,user388,Medium,Medium,Medium,Software,Email,In Progress,,,Issue 6093 - Security related,"Detailed description of incident 6093, auto-generated for testing.",2026-03-13 04:00:00
INC006094,2026-03-11 21:00:00,,user101,user256,High,High,Medium,Database,MySQL,In Progress,,,Issue 6094 - Software related,"Detailed description of incident 6094, auto-generated for testing.",2026-03-14 10:00:00
INC006095,2026-03-11 22:00:00,,user73,user354,Critical,Low,Low,Database,Oracle,Open,,,Issue 6095 - Software related,"Detailed description of incident 6095, auto-generated for testing.",2026-03-15 21:00:00
INC006096,2026-03-11 23:00:00,2026-03-14 06:00:00,user56,user239,Critical,Low,High,Hardware,Desktop,Resolved,Solved via On-Site,user418,Issue 6096 - Network related,"Detailed description of incident 6096, auto-generated for testing.",2026-03-13 23:00:00
INC006097,2026-03-12 00:00:00,,user182,user325,High,Low,Medium,Database,MySQL,Open,,,Issue 6097 - Software related,"Detailed description of incident 6097, auto-generated for testing.",2026-03-14 06:00:00
INC006098,2026-03-12 01:00:00,2026-03-14 14:00:00,user135,user332,High,Medium,High,Network,LAN,Closed,Workaround Provided,user446,Issue 6098 - Network related,"Detailed description of incident 6098, auto-generated for testing.",2026-03-16 05:00:00
INC006099,2026-03-12 02:00:00,,user183,user335,Low,Medium,Medium,Security,Phishing,Open,,,Issue 6099 - Security related,"Detailed description of incident 6099, auto-generated for testing.",2026-03-12 13:00:00
INC006100,2026-03-12 03:00:00,2026-03-12 05:00:00,user91,user329,High,Medium,Medium,Security,Malware,Closed,Not Reproducible,user573,Issue 6100 - Database related,"Detailed description of incident 6100, auto-generated for testing.",2026-03-14 20:00:00
INC006101,2026-03-12 04:00:00,,user3,user343,Medium,Medium,High,Hardware,Desktop,In Progress,,,Issue 6101 - Network related,"Detailed description of incident 6101, auto-generated for testing.",2026-03-13 15:00:00
INC006102,2026-03-12 05:00:00,2026-03-12 19:00:00,user4,user226,High,Medium,High,Security,Phishing,Resolved,Not Reproducible,user513,Issue 6102 - Hardware related,"Detailed description of incident 6102, auto-generated for testing.",2026-03-14 03:00:00
INC006103,2026-03-12 06:00:00,,user147,user338,Low,High,High,Network,LAN,In Progress,,,Issue 6103 - Security related,"Detailed description of incident 6103, auto-generated for testing.",2026-03-13 11:00:00
INC006104,2026-03-12 07:00:00,2026-03-15 02:00:00,user84,user353,High,High,Medium,Hardware,Desktop,Closed,Solved Remotely,user431,Issue 6104 - Security related,"Detailed description of incident 6104, auto-generated for testing.",2026-03-14 03:00:00
INC006105,2026-03-12 08:00:00,,user59,user254,High,Medium,High,Software,Email,Open,,,Issue 6105 - Hardware related,"Detailed description of incident 6105, auto-generated for testing.",2026-03-14 22:00:00
INC006106,2026-03-12 09:00:00,,user119,user210,Medium,Medium,Low,Security,Malware,Open,,,Issue 6106 - Software related,"Detailed description of incident 6106, auto-generated for testing.",2026-03-14 19:00:00
INC006107,2026-03-12 10:00:00,,user45,user272,Critical,Medium,High,Database,Oracle,In Progress,,,Issue 6107 - Hardware related,"Detailed description of incident 6107, auto-generated for testing.",2026-03-15 00:00:00
INC006108,2026-03-12 11:00:00,,user52,user301,High,Low,Medium,Network,LAN,Open,,,Issue 6108 - Network related,"Detailed description of incident 6108, auto-generated for testing.",2026-03-16 07:00:00
INC006109,2026-03-12 12:00:00,,user70,user369,Low,Low,High,Network,LAN,Open,,,Issue 6109 - Database related,"Detailed description of incident 6109, auto-generated for testing.",2026-03-15 04:00:00
INC006110,2026-03-12 13:00:00,2026-03-13 08:00:00,user109,user230,High,Medium,High,Security,Malware,Closed,Not Reproducible,user503,Issue 6110 - Security related,"Detailed description of incident 6110, auto-generated for testing.",2026-03-15 09:00:00
INC006111,2026-03-12 14:00:00,2026-03-13 04:00:00,user24,user299,High,Medium,High,Software,Application,Closed,Solved via On-Site,user417,Issue 6111 - Database related,"Detailed description of incident 6111, auto-generated for testing.",2026-03-14 13:00:00
INC006112,2026-03-12 15:00:00,,user114,user263,Medium,Low,Low,Database,Oracle,In Progress,,,Issue 6112 - Database related,"Detailed description of incident 6112, auto-generated for testing.",2026-03-15 16:00:00
INC006113,2026-03-12 16:00:00,2026-03-14 15:00:00,user109,user343,Critical,Low,Medium,Software,OS,Closed,Solved via On-Site,user487,Issue 6113 - Security related,"Detailed description of incident 6113, auto-generated for testing.",2026-03-13 10:00:00
INC006114,2026-03-12 17:00:00,,user169,user334,Critical,Low,Low,Software,OS,In Progress,,,Issue 6114 - Security related,"Detailed description of incident 6114, auto-generated for testing.",2026-03-16 10:00:00
INC006115,2026-03-12 18:00:00,,user38,user230,Critical,Low,Low,Security,Phishing,Open,,,Issue 6115 - Database related,"Detailed description of incident 6115, auto-generated for testing.",2026-03-16 01:00:00
INC006116,2026-03-12 19:00:00,2026-03-13 21:00:00,user58,user305,High,Low,Medium,Database,MySQL,Resolved,Not Reproducible,user432,Issue 6116 - Security related,"Detailed description of incident 6116, auto-generated for testing.",2026-03-14 07:00:00
INC006117,2026-03-12 20:00:00,2026-03-14 02:00:00,user173,user331,Medium,Medium,Medium,Security,Phishing,Resolved,Not Reproducible,user586,Issue 6117 - Hardware related,"Detailed description of incident 6117, auto-generated for testing.",2026-03-14 16:00:00
INC006118,2026-03-12 21:00:00,2026-03-15 13:00:00,user29,user322,Medium,Medium,High,Security,Access,Closed,Workaround Provided,user596,Issue 6118 - Software related,"Detailed description of incident 6118, auto-generated for testing.",2026-03-15 14:00:00
INC006119,2026-03-12 22:00:00,,user53,user382,High,Low,Medium,Network,VPN,Open,,,Issue 6119 - Network related,"Detailed description of incident 6119, auto-generated for testing.",2026-03-14 04:00:00
INC006120,2026-03-12 23:00:00,2026-03-14 10:00:00,user51,user338,Medium,Medium,High,Security,Malware,Resolved,Not Reproducible,user492,Issue 6120 - Network related,"Detailed description of incident 6120, auto-generated for testing.",2026-03-15 04:00:00
INC006121,2026-03-13 00:00:00,,user106,user388,Critical,Low,Low,Hardware,Laptop,Open,,,Issue 6121 - Network related,"Detailed description of incident 6121, auto-generated for testing.",2026-03-13 10:00:00
INC006122,2026-03-13 01:00:00,,user30,user291,Medium,Low,High,Database,SQL Server,Open,,,Issue 6122 - Hardware related,"Detailed description of incident 6122, auto-generated for testing.",2026-03-15 22:00:00
INC006123,2026-03-13 02:00:00,,user4,user223,High,Low,Medium,Network,LAN,Open,,,Issue 6123 - Network related,"Detailed description of incident 6123, auto-generated for testing.",2026-03-16 18:00:00
INC006124,2026-03-13 03:00:00,2026-03-15 16:00:00,user165,user336,High,Medium,High,Database,SQL Server,Closed,Not Reproducible,user525,Issue 6124 - Hardware related,"Detailed description of incident 6124, auto-generated for testing.",2026-03-15 21:00:00
INC006125,2026-03-13 04:00:00,2026-03-15 22:00:00,user159,user376,Low,Medium,Low,Network,LAN,Closed,Workaround Provided,user438,Issue 6125 - Hardware related,"Detailed description of incident 6125, auto-generated for testing.",2026-03-16 22:00:00
INC006126,2026-03-13 05:00:00,2026-03-15 16:00:00,user67,user291,Low,Medium,Medium,Hardware,Laptop,Resolved,Solved Remotely,user432,Issue 6126 - Software related,"Detailed description of incident 6126, auto-generated for testing.",2026-03-14 06:00:00
INC006127,2026-03-13 06:00:00,,user73,user308,Medium,Medium,Medium,Security,Phishing,In Progress,,,Issue 6127 - Hardware related,"Detailed description of incident 6127, auto-generated for testing.",2026-03-15 15:00:00
INC006128,2026-03-13 07:00:00,,user183,user353,Medium,High,High,Network,VPN,In Progress,,,Issue 6128 - Database related,"Detailed description of incident 6128, auto-generated for testing.",2026-03-14 21:00:00
INC006129,2026-03-13 08:00:00,,user24,user212,High,Low,High,Network,VPN,Open,,,Issue 6129 - Network related,"Detailed description of incident 6129, auto-generated for testing.",2026-03-15 00:00:00
INC006130,2026-03-13 09:00:00,,user112,user290,Low,Low,High,Network,WAN,Open,,,Issue 6130 - Database related,"Detailed description of incident 6130, auto-generated for testing.",2026-03-16 07:00:00
INC006131,2026-03-13 10:00:00,,user77,user361,Low,Medium,Low,Hardware,Laptop,In Progress,,,Issue 6131 - Software related,"Detailed description of incident 6131, auto-generated for testing.",2026-03-16 11:00:00
INC006132,2026-03-13 11:00:00,2026-03-14 20:00:00,user36,user210,Critical,Medium,Low,Database,Oracle,Resolved,Not Reproducible,user528,Issue 6132 - Database related,"Detailed description of incident 6132, auto-generated for testing.",2026-03-14 09:00:00
INC006133,2026-03-13 12:00:00,,user52,user370,Critical,High,Medium,Hardware,Printer,In Progress,,,Issue 6133 - Software related,"Detailed description of incident 6133, auto-generated for testing.",2026-03-14 13:00:00
INC006134,2026-03-13 13:00:00,,user184,user352,High,Low,Medium,Network,LAN,Open,,,Issue 6134 - Software related,"Detailed description of incident 6134, auto-generated for testing.",2026-03-17 15:00:00
INC006135,2026-03-13 14:00:00,,user26,user298,High,Low,Low,Network,LAN,Open,,,Issue 6135 - Security related,"Detailed description of incident 6135, auto-generated for testing.",2026-03-16 22:00:00
INC006136,2026-03-13 15:00:00,,user100,user286,High,Medium,High,Security,Phishing,Open,,,Issue 6136 - Database related,"Detailed description of incident 6136, auto-generated for testing.",2026-03-15 16:00:00
INC006137,2026-03-13 16:00:00,,user90,user303,High,Medium,High,Hardware,Printer,In Progress,,,Issue 6137 - Network related,"Detailed description of incident 6137, auto-generated for testing.",2026-03-13 21:00:00
INC006138,2026-03-13 17:00:00,2026-03-14 23:00:00,user71,user395,Low,High,Low,Hardware,Printer,Closed,Solved via On-Site,user408,Issue 6138 - Hardware related,"Detailed description of incident 6138, auto-generated for testing.",2026-03-15 06:00:00
INC006139,2026-03-13 18:00:00,2026-03-14 07:00:00,user74,user343,High,Low,High,Software,Email,Resolved,Solved Remotely,user418,Issue 6139 - Security related,"Detailed description of incident 6139, auto-generated for testing.",2026-03-14 11:00:00
INC006140,2026-03-13 19:00:00,2026-03-16 11:00:00,user30,user338,High,High,Low,Database,Oracle,Closed,Solved Remotely,user446,Issue 6140 - Hardware related,"Detailed description of incident 6140, auto-generated for testing.",2026-03-15 06:00:00
INC006141,2026-03-13 20:00:00,,user192,user395,Low,Low,High,Software,Email,In Progress,,,Issue 6141 - Software related,"Detailed description of incident 6141, auto-generated for testing.",2026-03-15 07:00:00
INC006142,2026-03-13 21:00:00,,user51,user242,Critical,Medium,High,Software,OS,In Progress,,,Issue 6142 - Security related,"Detailed description of incident 6142, auto-generated for testing.",2026-03-15 15:00:00
INC006143,2026-03-13 22:00:00,,user118,user298,High,High,Medium,Database,Oracle,Open,,,Issue 6143 - Hardware related,"Detailed description of incident 6143, auto-generated for testing.",2026-03-13 23:00:00
INC006144,2026-03-13 23:00:00,2026-03-16 00:00:00,user46,user323,Critical,Medium,High,Security,Phishing,Closed,Workaround Provided,user440,Issue 6144 - Security related,"Detailed description of incident 6144, auto-generated for testing.",2026-03-14 23:00:00
INC006145,2026-03-14 00:00:00,2026-03-15 15:00:00,user119,user246,Low,Low,High,Security,Phishing,Resolved,Solved Remotely,user595,Issue 6145 - Security related,"Detailed description of incident 6145, auto-generated for testing.",2026-03-15 21:00:00
INC006146,2026-03-14 01:00:00,,user121,user335,Critical,Low,Low,Database,MySQL,Open,,,Issue 6146 - Hardware related,"Detailed description of incident 6146, auto-generated for testing.",2026-03-16 03:00:00
INC006147,2026-03-14 02:00:00,,user169,user209,Low,High,Low,Database,MySQL,In Progress,,,Issue 6147 - Database related,"Detailed description of incident 6147, auto-generated for testing.",2026-03-16 18:00:00
INC006148,2026-03-14 03:00:00,,user100,user204,High,Medium,Low,Hardware,Printer,In Progress,,,Issue 6148 - Hardware related,"Detailed description of incident 6148, auto-generated for testing.",2026-03-17 13:00:00
